id_gov,id_google,name,user_ratings_total,rating,reviews.author_name,reviews.rating,reviews.text,reviews.profile_photo_url,reviews.text.aievaluated
CWOH/1261011/2021/05/1035,ChIJ18qzo0VFFkcRvVvWb-ryO4c,Hotel Grand Felix Kraków,910,4,Ian,1,"Perfect 1 star experience: great location in old block of flats on a dirty estate, in front of police station,  smelly sheets, dirty carpets, dusty halls, only one bathroom in 2- room apartment, no dishes or kettle in the room; rude staff:  ask for anything, and they treat you like you're disturbing way of life,  breakfast ends at 9:30, and (asking nicely) you're not allowed to take a loaf of bread after that.",https://lh3.googleusercontent.com/a-/ALV-UjWK3SGlJOpbhmRFmKsc5pdGSjz_fAyUipjXf8j9VGvrL0Dsfi8=s128-c0x00000000-cc-rp-mo-ba2,cleanliness
CWOH/1261011/2021/05/1035,ChIJ18qzo0VFFkcRvVvWb-ryO4c,Hotel Grand Felix Kraków,910,4,Juozas “BigDyldo69” Augulis,3,"Not great but not bad, it's an average hotel, so not much to add",https://lh3.googleusercontent.com/a/ACg8ocK9TEriDHV2R4RJoU8x64pSHmJ5XZgtfiQy3mrKE--225OJpg=s128-c0x00000000-cc-rp-mo-ba2,not-much
CWOH/1261011/2021/05/1043,ChIJKfP7WLpcFkcR0MFzzONLhtE,Dom Duszpasterski Sanktuarium Bożego Miłosierdzia w Krakowie-Łagiewnikach,279,4.5,Cezary Kwasiborski,5,"Well, this is a place where miracles took place about 10 meters away where Sister Faustyna was living. So, on top of that there is a great restaurant next to the church and below the hotel. It's an amazing place to be, hotel is clean and comfortable. You must come visit here, and see the peacefulness for yourself. Thank you again 💓",https://lh3.googleusercontent.com/a-/ALV-UjXBuS3GZqiOxMvmzlaqh_UUP_KpucDxkFcxXabjckZtNAfh3GC8=s128-c0x00000000-cc-rp-mo-ba5,cleanliness
CWOH/1261011/2021/05/1043,ChIJKfP7WLpcFkcR0MFzzONLhtE,Dom Duszpasterski Sanktuarium Bożego Miłosierdzia w Krakowie-Łagiewnikach,279,4.5,Patricia Robertson,5,"It is the most wonderful place I have ever stayed at. The breakfasts are great and they make amazing soups and other good food.  It is right beside the Divine Mercy Shrine, the  Adoration Chapel, St Faustina's Convent, St John Paul ll Centre and many great places to have coffee and cake and wonderful Polish Meals.  The local tram will take you to Krakow and there is a train station nearby. There is so much to see in this area.",https://lh3.googleusercontent.com/a/ACg8ocIYTcUAD9XVfSXtUy5RJ9yPseYhGaIpvDnBK6IEZ1HmgxXHIA=s128-c0x00000000-cc-rp-mo,breakfast
CWOH/1261011/2021/05/1043,ChIJKfP7WLpcFkcR0MFzzONLhtE,Dom Duszpasterski Sanktuarium Bożego Miłosierdzia w Krakowie-Łagiewnikach,279,4.5,Chris Krolik,4,"Didn't use the hotel by itself but the coffee place underneath, decent cafe, nothing fancy like city center spots but clean, good coffee and cake and basic breakfast, definitely value for money",https://lh3.googleusercontent.com/a/ACg8ocIRF7uVKcejsiz0qTnigeSSGre-6hq0Q8TQj_9TxUUxZyzXYg=s128-c0x00000000-cc-rp-mo,breakfast
CWOH/1261011/2021/05/1043,ChIJKfP7WLpcFkcR0MFzzONLhtE,Dom Duszpasterski Sanktuarium Bożego Miłosierdzia w Krakowie-Łagiewnikach,279,4.5,Benditofavorito LDA,5,"30/04/2018 is my 51th birthday, my husband and I come to here stayed for two days, it’s such a peaceful place, And the lady from the reception was so kind, and arranged the room for us with the full view of Sanctuary of Divine Mercy.",https://lh3.googleusercontent.com/a-/ALV-UjVZi8nsqh8LPJYVWnYr303U0pCnUgRr8uqDihZ2Fyce3HqUr4IS=s128-c0x00000000-cc-rp-mo-ba6,reception
CWOH/1261011/2021/05/1043,ChIJKfP7WLpcFkcR0MFzzONLhtE,Dom Duszpasterski Sanktuarium Bożego Miłosierdzia w Krakowie-Łagiewnikach,279,4.5,Peter Manko,5,"It's a beatiful saint place suitable for a pilgrims, who comes to Krakow.. tasted food..",https://lh3.googleusercontent.com/a-/ALV-UjXWUOu_vv9nJVESc5UWWgd01VI7wIdMYCZhGGEDaczyyniCc3tztg=s128-c0x00000000-cc-rp-mo-ba4,view
CWOH/1261011/2021/05/1048,ChIJ02D2MUpbFkcRUe4yzLY-R4Q,Hotel Alf,1044,3.4,Zhovzan Muhuieva,5,"I had a very warm room, which is not common in hotels these days. huge plus from me for that.",https://lh3.googleusercontent.com/a-/ALV-UjWNaTewvB8mw8_AvDbDiTv7lGZd1xEAeRwjnb8FLsS7sKAe_xs=s128-c0x00000000-cc-rp-mo,room
CWOH/1261011/2021/05/1048,ChIJ02D2MUpbFkcRUe4yzLY-R4Q,Hotel Alf,1044,3.4,Marta Freimane,1,"It was really bad, they have bed Bugs, the whole body is bitten by them, dont recommend",https://lh3.googleusercontent.com/a/ACg8ocKmhGbVIYD6rKgs8qlsvn8lW1Lm0pyYZm5jQcXBpKDVXPPP8A=s128-c0x00000000-cc-rp-mo,bedlinen
CWOH/1261011/2021/05/1048,ChIJ02D2MUpbFkcRUe4yzLY-R4Q,Hotel Alf,1044,3.4,Nora Hermelin A,5,"a simple and clean hotel. nice rooms, comfortable beds, good internet access. staff is very kind.

the breakfast is served in the restaurant next to the hotel, and it is one of the best i ever had! large selection of vegetables and fruits, healthy options, nice coffee, variety of choices. 🍉🍏🍌🍑🍇☕️🥐🍳

we were a group staying here for a week, and we ordered lunch and dinner too. they prepared us various foods, all was delicious. they were extremely attentive to guests with special food needs (vegan, vegetarian, gluten free). 💚

so the highlight of the hotel is definietly the restaurant, i highly recommend it.",https://lh3.googleusercontent.com/a/ACg8ocL_KSdZeeRiK2kIklcJ2IfNPgPtyH3cvQeILVTCWNDwmswiTJs=s128-c0x00000000-cc-rp-mo-ba4,breakfast
CWOH/1261011/2021/05/1048,ChIJ02D2MUpbFkcRUe4yzLY-R4Q,Hotel Alf,1044,3.4,Carlos Grillet,5,"You get what you pay, my only negative point is that the room's bathroom doesn't have soap or shampoo. Over all this is a very good option",https://lh3.googleusercontent.com/a-/ALV-UjUr0JkYDyUHvCBnVqhRpTf0bOab4RLYDOwmisZ-mXP09x1wczSM=s128-c0x00000000-cc-rp-mo-ba3,bathroom
CWOH/1261011/2021/05/1048,ChIJ02D2MUpbFkcRUe4yzLY-R4Q,Hotel Alf,1044,3.4,Auroerchen,3,"Nice Place bit Loud
Breakfast is ok
Good for 1-2 days :)",https://lh3.googleusercontent.com/a-/ALV-UjXOWOOxo9fyCrxexH4eC5mrfoptosI5QipBiZgBP9ZxzqvQ6pjbhw=s128-c0x00000000-cc-rp-mo-ba5,view
CWOH/1261011/2021/05/1053,ChIJswU11UFbFkcRA-PDMqM24zo,Eden,577,4.5,Lynn Macdonald,5,"What a delightful hotel.  We were very happy with our choice,
The location is perfect. Located in the Jewish Quarter, there are a lot of cafes and restaurants and it is an easy walk to the Old Town.
The rooms are comfortable and surprisingly spacious.  The beds comfortable, and the shower had lots of hot water.
Breakfast had a great selection of both hot and cold things.  We actually really enjoyed the breakfast.
The staff was friendly.
We have no complaints at all.   Yes the furniture is a bit worn, maybe a paint job would be nice but remember the price you are paying.

We would recommend and have no hesitation about staying here again.  Loved it!",https://lh3.googleusercontent.com/a-/ALV-UjV3y1GdhOMb36bM5fgznpnMe5QKWzkWr3shyZZgH82qcGqgFNSk=s128-c0x00000000-cc-rp-mo,location
CWOH/1261011/2021/05/1053,ChIJswU11UFbFkcRA-PDMqM24zo,Eden,577,4.5,Julia,2,"The location? Perfect. The vibe? Quaint and promising. My expectations were sky-high. Unfortunately, they were quickly grounded—mostly because I couldn’t get any actual sleep.

Street noise was my relentless companion all night. Every chatty passerby, every echo of a voice at normal volume, found its way into my room as if the windows were auditioning for a role in Amplify Everything.

I understand street noise may come hand in hand with the location- but then there was the bathroom. The scent coming from the sink was more “city sewer chic” than spa retreat, thanks to some clear plumbing issues.

Now, credit where it’s due: two of the front desk staff were delightful and went out of their way to be helpful and accommodating of our group. We had clear communication and were on very good terms. But then there was Yvonne. Unfortunately our encounters with her were terrible enough to seal this hotel as a place I would not like to return to. At 10 pm she asked our group to be quiet, and we moved to the downstairs communal area. She then proceeded to yell at them, scream at a group leader in front of students and compare our Jewish students to pigs. When I confronted her about this the next morning, she was not remotely apologetic. Funny how I thought customer service went hand in hand with hospitality…",https://lh3.googleusercontent.com/a/ACg8ocKiwCL4UPw6v3Cw0nk1Q6xp-PRRMAEsGQDuIXeaafOy_KWseAE=s128-c0x00000000-cc-rp-mo-ba3,noise
CWOH/1261011/2021/05/1053,ChIJswU11UFbFkcRA-PDMqM24zo,Eden,577,4.5,Analia Saporito,5,"The Hotel is located in Kazimierz, old Jewish quarter, and is a testament to Jewish culture. Well connected to the central station and the city center by tram and bus. Excellent breakfast very varied sweet and savory, served in a very atmospheric “cave” room, helpful and friendly staff. The neighborhood is surrounded by intimate restaurants where you can taste Jewish cuisine and listen live to their traditional music.",https://lh3.googleusercontent.com/a-/ALV-UjWprWYAkwVsv0GCgQ7qnVYzCGf4IYnAiGG6LSBdnYHPn6wOCHCE=s128-c0x00000000-cc-rp-mo-ba3,staff
CWOH/1261011/2021/05/1053,ChIJswU11UFbFkcRA-PDMqM24zo,Eden,577,4.5,Delsia G.,5,"Location is great! Close to restaurants, cafes and shops.  Hotel interior looks old. Our room consists of 2 rooms, a very large sitting area (love the space) and a tight bedroom. Chandelier has 3 bulbs 2 of which are out. The bathroom is small and the shower tight with mildew in the grout in a lot of places. There are also cracked tiles.  Both rooms are very dated.",https://lh3.googleusercontent.com/a/ACg8ocKbkp7Npe9EvAAnHZNpmWQfkty1_oYYM7zuHO2_F8DCy3GTQQ=s128-c0x00000000-cc-rp-mo-ba3,cleanliness
CWOH/1261011/2021/05/1053,ChIJswU11UFbFkcRA-PDMqM24zo,Eden,577,4.5,Jordan,2,"Hotel is green outside which for a start is already pretty bad but it’s very cramped inside and the lift is small, very small.
Also the rooms are rooms.
I had a horrific stay at this green hotel
imo they should get some new staff as that person did scream at us.",https://lh3.googleusercontent.com/a-/ALV-UjX03c55jKL1H5QrKG8K-JGBFGWJL9RL9tPdJyws4xRdseNBOykG=s128-c0x00000000-cc-rp-mo,staff
CWOH/1261011/2021/05/1054,ChIJ83-bvzNaFkcRuFAl3kt_oYs,Hotel Great Polonia Conrad Kraków,1715,4.3,soil memento,5,A very nice and clean hotel. Staff are great. We just stayed for one night and had breakfast only but we loved it. By the way thank you Patricia for your help and smiling face ☺️,https://lh3.googleusercontent.com/a-/ALV-UjXLwZ-D8YLd3MaTKCPkVwGcHJEFXFMVj_yJ6iqOJjVOVeH8fsE2rw=s128-c0x00000000-cc-rp-mo-ba3,cleanliness
CWOH/1261011/2021/05/1054,ChIJ83-bvzNaFkcRuFAl3kt_oYs,Hotel Great Polonia Conrad Kraków,1715,4.3,Rauno Musto,4,"Great cheap hotel. Rooms were a bit old but no worries. Breakfast was also good.
But parking is 40 PLN 24h, location is a bit far from center.",https://lh3.googleusercontent.com/a-/ALV-UjUGT2W-MWeVM99wmKKxskB7Fhg3cZG_auYm43HReg3n8-1ujx7hXw=s128-c0x00000000-cc-rp-mo-ba3,value
CWOH/1261011/2021/05/1054,ChIJ83-bvzNaFkcRuFAl3kt_oYs,Hotel Great Polonia Conrad Kraków,1715,4.3,Gemma Major,5,"I want to say my son and I can't thank Alexsandra and Karolina enoughfor the most amazing experience in since a difficult time. I unfortunately became unwell. I was called an ambulance and my 19 year old son had to stay behind on his own at the hotel for three days in this foreign country. The whole time I was admitted they looked after my son impeccably, always making sure he was ok and had everything he needed, making him feel comfortable and safe and equally putting my mind at rest. When I returned there was nothing they couldn't do for us, helping us every step of the way and even helping us get home to England wanting nothing in return but just for me to get better and for us to have a safe journey. I thank you both from the bottom of my heart! I can not recommend these ladies any higher, they are an asset to this hotel!! Lots of love to you both, I will be forever grateful x",https://lh3.googleusercontent.com/a/ACg8ocKOqu__r347e6QjDH536DtfED6Fu6KIP-Eh8GedljHWXZeeiw=s128-c0x00000000-cc-rp-mo,helped him feel comfortable
CWOH/1261011/2021/05/1054,ChIJ83-bvzNaFkcRuFAl3kt_oYs,Hotel Great Polonia Conrad Kraków,1715,4.3,Sarah Copplestone,3,"This hotel is not four star. A 3, at best. You have to ask for any toiletry bits that you need /would expect at a 4*. Breakfast is average. Water in the room is not replaced each day. The shower hose has plastic around it that makes it so rigid, you can't direct it to where you need it so you end up holding the shower head in order to shower. My room door was also left open (not wide open, but not locked) and when I came back for the day just had to push on the door and it swung open. I had nothing of great value in there, and nothing was taken, but it simply shouldn't happen.
There is a massive building site next door, so we had wake up banging every morning at 7am, sometimes earlier - yes, not their fault, but would like to have been warned. Looks like this building work will be going on for quite some time.. Looks like they're building a new hotel.
While it's out of town, it's easy and quick to get an uber from here. There's not much else around the hotel.",https://lh3.googleusercontent.com/a-/ALV-UjWPBWMBzEiO3TGU_3vTcMW2CvShfPg5lWyAoTz8uRPJhUcbBlfvHw=s128-c0x00000000-cc-rp-mo-ba4,noises
CWOH/1261011/2021/05/1054,ChIJ83-bvzNaFkcRuFAl3kt_oYs,Hotel Great Polonia Conrad Kraków,1715,4.3,Natasya Julia,4,"Good hotel. I like how they post writings about re-using the towels to help with the environment. The soap is also environmentally friendly. Also, might be a weird thing to say but i like the toilet paper, it’s cute. The bathroom was nice and clean, and the beds were nice too. I like how they give us two big pillows each.",https://lh3.googleusercontent.com/a-/ALV-UjW2j7dWfMNp7SVtPbuWXwj5dZJW8nlaXgGtBfhJvBVRplERRnk=s128-c0x00000000-cc-rp-mo,cleanliness
CWOH/1261011/2021/05/1059,ChIJC6xUpwZbFkcRQTfALmdt1xI,Old Time Aparthotel,401,4.4,Bruno Zorzetto,5,"Excellent accommodation! The Aparthotel is very well located, allowing you to walk all the way around the area. There are great restaurants and 24-hour markets nearby, as well as being very close to the central train station. The room we stayed in was very spacious, everything was very clean and organized. We received great instructions on how to access the accommodations, everything was very easy and practical. We recommend it!",https://lh3.googleusercontent.com/a-/ALV-UjW8A2WKtQE_WB_BThkP7GKa93AyJYsIZgQNzwAMRwCoTky08z_o=s128-c0x00000000-cc-rp-mo,location
CWOH/1261011/2021/05/1059,ChIJC6xUpwZbFkcRQTfALmdt1xI,Old Time Aparthotel,401,4.4,Frank Dold,1,The Hotel is extremely badly run and badly managed. Booked the Hotel in May of this year with Booking.com and paid in full a few days  before my trip. Arrived at the Hotel no Reception left on the street as the door was locked. Phoned the number on the door to be told they have no Booking for us and we would have to pay again through Booking.com. So my patner had to pay and book again. Contacted Booking.com by email three days ago to get my original payment returned to me. I got an automatic response acknowledgement from Booking.com about the email saying they would be in contact usually within 48 hours. No response from  them three days later.,https://lh3.googleusercontent.com/a/ACg8ocK95yEoGtx1KG_Gge7_3mrEkcDmDanS7oeVfJhU3v0QQPXvVg=s128-c0x00000000-cc-rp-mo,reception
CWOH/1261011/2021/05/1059,ChIJC6xUpwZbFkcRQTfALmdt1xI,Old Time Aparthotel,401,4.4,Hector,1,"I recently stayed at this hotel in Krakow and had an extremely disappointing experience. The old furniture in the room looked downright scary, adding an eerie atmosphere that made the stay uncomfortable. To make matters worse, there was no room service available on the weekends. The breakfast provided was far too modest, lacking variety and quality.

One of the most frustrating issues was the lack of hot water during the chilly Krakow mornings, which made it very uncomfortable to get ready for the day. When I asked if there would be any compensation for this inconvenience, the receptionist, speaking in poor English, bluntly said no. Overall, I was very disappointed with my stay. I would highly recommend choosing somewhere else. This hotel was truly disgusting.",https://lh3.googleusercontent.com/a-/ALV-UjViBkeT4a3TVSOu6sWrX8XcvEkGsCqrbgk3vknrpNXUYb0g76M7Ig=s128-c0x00000000-cc-rp-mo-ba3,temperature
CWOH/1261011/2021/05/1059,ChIJC6xUpwZbFkcRQTfALmdt1xI,Old Time Aparthotel,401,4.4,Tatiana Belarusochka,1,"I have booked this hotel trough Booking, i have a  confirmation but now the booking help contacted me that my reservation was cancelled due to overbooking. I cannot contact the hotel and i afraid that it is some fraud",https://lh3.googleusercontent.com/a/ACg8ocL5BPD7mqbiVlHVegfkzo87LxKdWn2wrdm7n1tShGCEXtaofg=s128-c0x00000000-cc-rp-mo,overbooking
CWOH/1261011/2021/05/1059,ChIJC6xUpwZbFkcRQTfALmdt1xI,Old Time Aparthotel,401,4.4,Alica Polomska,5,"Beautiful old fashioned hotel near the center with a pleasant, peaceful atmosphere. Everything within reach. Very nice staff with a great attitude, really tasty breakfast and excellent cleaning service. We enjoyed our stay very much and welcomed the new year in beautiful Krakow!",https://lh3.googleusercontent.com/a-/ALV-UjXZ9l_8TaBQEK6QtYuEH_bDnqLIE7snJf5BERR36dsM_YhmkHTQ=s128-c0x00000000-cc-rp-mo-ba4,cleanliness
CWOH/1261011/2021/05/1067,ChIJfbRpJEBbFkcR3z-Ggq7YMl0,Hotel Rubinstein,728,4.6,Nata Julia,4,"A very nice hotel. We stayed here for a week over Christmas 2024. The location in Kasimierz is quiet and easy to find. On the market square in front of the hotel you can park for a fee (expensive) and unload easily. There is a cheap parking option (24 hours and guarded) not far away. The room was fitted with parquet floors and was inside, i.e. there was no window to the outside but to the hallway. Fresh air was supplied by an automatic fan, no louder than an air conditioner. It was large and very clean. Room service was great!
We had booked the Christmas package with dinner & brunch. Looking back, the food was delicious but we had expected a lot more for this price. The service was very rushed, the courses were served too quickly and breaks were only taken after we asked. That's what we would have expected at least from a 4-star hotel and dinner.
The Christmas brunch turned out to be a normal breakfast, an excellent breakfast with fresh made egg dishes, but it was no different to the other breakfast days.  And that was disappointing, as it was included in the package.
The manager was present, but we would have liked him to have a better demeanor. For example, at dinner he first looked after his ""regulars"" (bilingual) and then gave the rest of the guests a quick chat in English. We were there for a week, one of the few long-term guests during that time, and he didn't really need to ask how we were enjoying it. What a pity!
The reception was unfortunately not helpful at all. Parking in front of the hotel was free on all Christmas Days, but that wasn't mentioned. There were also no recommendations for restaurants or places to visit, which is unusual. We didn't have dinner in the hotel's own restaurant, as we weren't impressed by the menu of classic dishes given the wide range of choices in the area. Perhaps this could be improved. Conclusion: It was a nice stay and we would come back. However, we wouldn't book the Christmas package again, as the price-performance ratio wasn't right for us and we expected a lot more for 4 stars.  In general, the hotel is a little old and could do with a bit of sprucing up, not in terms of cleanliness and functionality but rather in terms of wear and tear on carpets, runners, etc.",https://lh3.googleusercontent.com/a-/ALV-UjVUNPaFxuFscpyH2m4JJDTrZ75WAPnFHmAn2YZ-o25KgI3tVLU=s128-c0x00000000-cc-rp-mo-ba5,price
CWOH/1261011/2021/05/1067,ChIJfbRpJEBbFkcR3z-Ggq7YMl0,Hotel Rubinstein,728,4.6,Rob (GSD),5,"Visited Poland in August 2024 for an long weekend getaway. We were staying locally but visited hotel Rubinstein on our first night for food.

Fantastic service and food, we revisited nearly every day, was nice to sit either inside or in the covered seating area at the back overlooking the square.

Will go back when I am next in the area.",https://lh3.googleusercontent.com/a/ACg8ocKJd1ux9XFeQwkAjp2DiLMYgVR8ar9lOov8NOtuuVaBVeAqrw=s128-c0x00000000-cc-rp-mo-ba5,service
CWOH/1261011/2021/05/1067,ChIJfbRpJEBbFkcR3z-Ggq7YMl0,Hotel Rubinstein,728,4.6,Steve Martin,5,Stayed for our 4th visit in February  2024. Absolutely  love Poland and the hotel Rubinstein. Booked a suit this time around and we were not disappointed. Room was beyond our wildest expectations. Stall so very welcoming and friendly.  Our advise would be to book now and enjoy yourselves.,https://lh3.googleusercontent.com/a/ACg8ocJttieQj70-Aq3Uer_jYhHhhCxXjLVGpzEH_XvDvgNSjd8MUA=s128-c0x00000000-cc-rp-mo-ba3,comfort
CWOH/1261011/2021/05/1067,ChIJfbRpJEBbFkcR3z-Ggq7YMl0,Hotel Rubinstein,728,4.6,Michael Stuart (Microsmith Electronics),1,"Nice hotel in a historic square, but not the best stay.

We booked a room with shower over a bath, but sadly only had a shower. I told reception the day we checked in to be told they're full and couldn't change rooms, and this was just the start of our problems.

The room.
We had a really uncomfortable bed with flat pillows, that's left me with back pain. You sank into it and made you feel like you were sleeping on a slant. It was quite an odd bed. We were given room 401, it was right next to the elevator so we had a lot of mechanical noise off that. The next noisy thing was the daily drilling and banging, late at night, 10pm at 2:30am in the morning. It was ridiculous and never experienced anything like this at a hotel. Which kept us awake, with the terrible bed, we both had an awful night sleep. In Hotel Rubinstein's defence I do think the drilling was coming from the building next door, but can't be sure. However, I told reception hoping they would resolve the issue, but only confirmed that Hotel Rubinstein does not have any works going on but did say something quite bizarre, that maybe it was a guest to which I asked, ""if it were, would you not be worried about a guest using a hammer drill 2:30am?"" But this also fell on deaf ears.

Only 1 window which overlooked other rooms and the backend of a glass elevator.

Food and drink.
Our breakfast was included, hot food was nice but only consisted of a choice of fried eggs, scrambled eggs, hotdog sausages. It's not buffet, you have to order it. The continental breakfast is buffet.

We never tried the evening meal, there are so many restaurants around with plenty of choice and are all reasonably priced. Which is part of the reason why we never dined at Rubinstein, the main reason was we were charged 96.91 Pl for two single jack Daniels and cokes. It was quite costly. Im sure the food is very tasty, but when other establishments are costing around 100 - 200 Pl for food and drinks, 96.91 just for two drinks is a bit too much.

The outside.
It's in the historic Jewish Quarter where Schindlers list was filmed. There is plenty to see and do just on the square outside, but beware the two restaurants either side of the Rubinstein, they will hustle you into their restaurant every time you walk past. It gets quite tiring when you only going back to your hotel room.

Shame, we had high hopes, would love to know who thought it was a good idea to use a hammer drill 2:30am every night.",https://lh3.googleusercontent.com/a-/ALV-UjWvqoIQeVA_93YSTsYrihmveGWt79tnZftAFNrJv6-DA01qGItJ=s128-c0x00000000-cc-rp-mo-ba2,bed
CWOH/1261011/2021/05/1067,ChIJfbRpJEBbFkcR3z-Ggq7YMl0,Hotel Rubinstein,728,4.6,S Haddow,4,"I'll confess that we only entered the Hotel to pop up to the Sky Bar, so I can rate the Rubenstein on Location and Service.

It seems to be in a good spot for sightseeing, the service at the Sky Bar was great and the entrance makes a fine impression.",https://lh3.googleusercontent.com/a-/ALV-UjVl5GNxJhUb0kjjkbLQU50jxeNU1AYiOJoAbr2EbJ_7Ytp_D9PU=s128-c0x00000000-cc-rp-mo-ba5,location
CWOH/1261011/2021/05/1069,ChIJT7YujBNbFkcRu2se0nBef2M,Hotel Wielopole,607,4.7,Molly Crabtree,5,Best customer service ever from a hotel. So thoughtful. Can help with any tour. Can't recommend staying here enough. Perfect location close to everything. Can't big up the service and staff enough. We will be back!!,https://lh3.googleusercontent.com/a/ACg8ocJAojaoAYS6XWTWL5nxl4p2EIp1TwxRZuNjOm6wHwsDIZ2qlw=s128-c0x00000000-cc-rp-mo,service
CWOH/1261011/2021/05/1069,ChIJT7YujBNbFkcRu2se0nBef2M,Hotel Wielopole,607,4.7,JA Korzun,5,Perfect.  Staff in particular are amazing.  Best hotel experience ever.  The keys are sometimes difficult  deal with but it's a very historic hotel and you have to deal with those issues.   Awesome location...sharing parking with holiday Inn. Amazing location and value,https://lh3.googleusercontent.com/a-/ALV-UjUDAx3PQybukN4XhEIq2woSspxsMfIIAW8awsldT6GPSPYLvbWf=s128-c0x00000000-cc-rp-mo,staff
CWOH/1261011/2021/05/1069,ChIJT7YujBNbFkcRu2se0nBef2M,Hotel Wielopole,607,4.7,Nate,4,"The staff were friendly and the location was good, we were able to easily walk around the city from there and see everything that we wanted to see. They partner with the hotel across the street for parking, since they don't have any dedicated parking, which you can pay for at the front desk. The breakfast was really good, with plenty assortment of hot and cold food items, and the staff will bring you coffee however you like it.

The room was pretty small, but not a big deal for just one night. The fridge was really small as well, we could only fit a couple bottles of water in it.",https://lh3.googleusercontent.com/a-/ALV-UjWYbI3UAs9166OSweHEthWJD-j9cpqGc_Bvak7FoSiE6eRvvwkq=s128-c0x00000000-cc-rp-mo-ba6,location
CWOH/1261011/2021/05/1069,ChIJT7YujBNbFkcRu2se0nBef2M,Hotel Wielopole,607,4.7,D G,5,Great location. Hard to be better connected with whole Krakow. Close to K+R popular tourist pickup/dropoff location. Fair service for fair price.,https://lh3.googleusercontent.com/a-/ALV-UjXsDHT8SMISCkGHdI8gyx1ldp1nNIbXjF0ABnFA__LWt7Gj1Lfc=s128-c0x00000000-cc-rp-mo-ba4,location
CWOH/1261011/2021/05/1069,ChIJT7YujBNbFkcRu2se0nBef2M,Hotel Wielopole,607,4.7,Mike,5,I stayed at hotel Wielopole for one week at the beginning of my trip in Poland. I had a single room and it was located on the end of the hallway. It was near a stairwell and this is probably the quietest room I’ve ever ever had. It was well kept by room service and I would highly recommend this hotel.,https://lh3.googleusercontent.com/a-/ALV-UjW5EuTb_wyckv1Q5eIzVYZJIk00jAriih11kLJIRvuTyKIN0YXS=s128-c0x00000000-cc-rp-mo-ba4,staff
CWOH/1261011/2021/05/1089,ChIJrUC3BGtbFkcRghfn6Uj2Yp0,Queen Boutique Hotel,565,4.8,Dave,5,"Lovely hotel, staff are very friendly, helpful and can't do enough for you.
Location is excellent, short walk to main square and Jewish Quarters and around a 25 minute walk to the main train station.

Rooms were well maintained and very clean. We had a TV with access to media players and a fully stocked mini bar. (Although we spent very little time in the room).

Breakfast was lovely, always had plenty available, and will cook fresh eggs on arrival.

Would 100% recommend it, and we will be staying again.",https://lh3.googleusercontent.com/a-/ALV-UjVyO8i7K6K-QQlYq0Zegane-Npx5gYcKSL0rpWH-osOWkq1iUE=s128-c0x00000000-cc-rp-mo-ba3,cleanliness
CWOH/1261011/2021/05/1089,ChIJrUC3BGtbFkcRghfn6Uj2Yp0,Queen Boutique Hotel,565,4.8,2Wulfmaer,4,"A small hotel in a great location for exploring  Krakow and very close to the Jewish Quarter with its great cafes and bars.
The rooms are spacious and very clean .
The staff are really excellent . So polite and helpful . The breakfast has loads of choice and was plentiful.

If there are two small things that could improve the experience even more...
It would have been nice to have  comfortable sofas or seating somewhere near the bar downstairs so we could have enjoyed a quiet relaxing drink. The dining table seating was not ideal for this .
The room scent used in our room 402 was quite overpowering and whilst pleasant , was just too strong.",https://lh3.googleusercontent.com/a-/ALV-UjWm7ipNkZTgysx-vGZxkmzIPWYTdLlw-0CgQe8NVk2-dXT5lIo=s128-c0x00000000-cc-rp-mo-ba3,location
CWOH/1261011/2021/05/1089,ChIJrUC3BGtbFkcRghfn6Uj2Yp0,Queen Boutique Hotel,565,4.8,London Traveller,4,"Pleasant one-night stay. Bit worried that the first thing I saw when I walked into my room was ear plugs on the bedside table but to be honest even as a light sleeper it wasn’t really a problem. (Yes there are trams going past but the double glazing seems pretty good.) There is a restaurant and a spa here but this isn’t necessarily a hotel you’d hang out in - for a place to use as a base to get out and explore Krakow it does the job well. It’s about a ten minute walk to the main square and on the edge of the old Jewish quarter with lots of choices of cafes and restaurants if you explore the streets nearby. The buffet breakfast was fine with a good spread - lots of meats and cheeses, befitting the location. All in all, a recommendable choice.",https://lh3.googleusercontent.com/a-/ALV-UjVFMnTy9FDFxK9frZ60rk7b2iocDFViZ40k0zLmz5EQvfm9qwps=s128-c0x00000000-cc-rp-mo-ba4,cleanliness
CWOH/1261011/2021/05/1089,ChIJrUC3BGtbFkcRghfn6Uj2Yp0,Queen Boutique Hotel,565,4.8,Megan Evans,5,"Recently  me and my husband have visited Cracow and we stayed at this hotel. Our rest was fantastic!
Beautiful interior, very helpful service and comfortable room.
Every breakfast was incredible.
Especially we want to thank the cook Marcin for delicious eggs Benedict. We highly recommend this place and advise you to try the chef’s dishes.",https://lh3.googleusercontent.com/a/ACg8ocISoWeiHnfS5Hu84CZzeYtt--Imp4I6PP3xWlYNMvO9gMpwOQ=s128-c0x00000000-cc-rp-mo,breakfast
